Price,Adj Close,Close,High,Low,Open,Volume
Ticker,COP,COP,COP,COP,COP,COP
Date,,,,,,
2015-01-02,47.91725540161133,68.91999816894531,69.4800033569336,68.2300033569336,68.5,5701800
2015-01-05,45.63680648803711,65.63999938964844,67.9800033569336,65.43000030517578,67.70999908447266,10938900
2015-01-06,43.752655029296875,62.93000030517578,66.5999984741211,62.880001068115234,65.29000091552734,18054700
2015-01-07,44.0446662902832,63.349998474121094,64.2300033569336,62.849998474121094,64.01000213623047,12350500
2015-01-08,45.143157958984375,64.93000030517578,65.48999786376953,63.900001525878906,64.8499984741211,10348300
2015-01-09,45.13620376586914,64.91999816894531,65.33999633789062,64.01000213623047,64.94000244140625,7984100
2015-01-12,43.849979400634766,63.06999969482422,64.2699966430664,62.61000061035156,64.1500015258789,8317100
2015-01-13,43.411964416503906,62.439998626708984,63.83000183105469,61.5099983215332,63.189998626708984,10240900
2015-01-14,43.537113189697266,62.619998931884766,62.779998779296875,60.849998474121094,61.81999969482422,10005400
2015-01-15,42.69585418701172,61.40999984741211,63.869998931884766,61.380001068115234,63.61000061035156,9994000
2015-01-16,43.8569450378418,63.08000183105469,63.47999954223633,61.47999954223633,61.75,10031400
2015-01-20,43.93341064453125,63.189998626708984,63.279998779296875,61.7599983215332,62.810001373291016,6890500
2015-01-21,44.872013092041016,64.54000091552734,64.77999877929688,63.22999954223633,63.88999938964844,7979700
2015-01-22,45.40040969848633,65.30000305175781,65.58000183105469,64.0,65.0999984741211,8759500
2015-01-23,44.948509216308594,64.6500015258789,65.70999908447266,64.63999938964844,65.3499984741211,6392900
2015-01-26,45.76194763183594,65.81999969482422,66.0,63.88999938964844,64.88999938964844,5861100
2015-01-27,45.56727600097656,65.54000091552734,66.1500015258789,65.05999755859375,65.29000091552734,5939900
2015-01-28,43.509315490722656,62.58000183105469,65.44999694824219,62.5,65.26000213623047,8679300
2015-01-29,43.67616653442383,62.81999969482422,63.58000183105469,60.63999938964844,63.18000030517578,11360100
2015-01-30,43.78740310668945,62.97999954223633,63.810001373291016,61.150001525878906,62.22999954223633,10524300
